id,name,number,rarity,hp,types,set_id,market_price_normal,market_price_holofoil,market_price_reverse
sv8-239,Latias ex,239,Special Illustration Rare,210,Psychic,sv8,,174.0,
sv8-240,Hydreigon ex,240,Special Illustration Rare,330,Darkness,sv8,,38.77,
sv8-241,Archaludon ex,241,Special Illustration Rare,300,Metal,sv8,,12.32,
sv8-242,Alolan Exeggutor ex,242,Special Illustration Rare,300,Dragon,sv8,,29.72,
sv8-243,Clemont's Quick Wit,243,Special Illustration Rare,,,sv8,,8.55,
sv8-244,Drayton,244,Special Illustration Rare,,,sv8,,8.33,
sv8-245,Jasmine's Gaze,245,Special Illustration Rare,,,sv8,,19.8,
sv8-246,Lisia's Appeal,246,Special Illustration Rare,,,sv8,,30.41,
sv8-247,Pikachu ex,247,Hyper Rare,200,Lightning,sv8,,78.11,
sv8-248,Alolan Exeggutor ex,248,Hyper Rare,300,Dragon,sv8,,10.15,
sv8-249,Counter Gain,249,Hyper Rare,,,sv8,,4.03,
sv8-250,Gravity Mountain,250,Hyper Rare,,,sv8,,10.51,
sv8-251,Night Stretcher,251,Hyper Rare,,,sv8,,10.54,
sv8-252,Jet Energy,252,Hyper Rare,,,sv8,,6.63,
sv8pt5-3,Pinsir,3,Common,120,Grass,sv8pt5,0.06,,0.13
sv8pt5-2,Exeggutor,2,Uncommon,140,Grass,sv8pt5,0.03,,0.11
sv8pt5-1,Exeggcute,1,Common,60,Grass,sv8pt5,0.03,,0.08
sv8pt5-6,Leafeon ex,6,Double Rare,270,Grass,sv8pt5,,3.61,
sv8pt5-8,Whimsicott,8,Rare,100,Grass,sv8pt5,,0.15,0.2
sv8pt5-9,Applin,9,Common,40,Grass,sv8pt5,0.07,,0.18
sv8pt5-4,Budew,4,Common,30,Grass,sv8pt5,0.22,,0.29
sv8pt5-5,Leafeon,5,Rare,120,Grass,sv8pt5,,0.27,0.28
sv8pt5-7,Cottonee,7,Common,60,Grass,sv8pt5,0.03,,0.11
sv8pt5-13,Flareon,13,Rare,130,Fire,sv8pt5,,0.28,0.31
sv8pt5-11,Hydrapple ex,11,Double Rare,330,Grass,sv8pt5,,0.67,
sv8pt5-14,Flareon ex,14,Double Rare,270,Fire,sv8pt5,,4.27,
sv8pt5-10,Dipplin,10,Uncommon,80,Grass,sv8pt5,0.09,,0.19
sv8pt5-12,Teal Mask Ogerpon ex,12,Double Rare,210,Grass,sv8pt5,,3.93,
sv8pt5-22,Vaporeon,22,Rare,130,Water,sv8pt5,,0.26,0.27
sv8pt5-23,Vaporeon ex,23,Double Rare,280,Water,sv8pt5,,2.59,
sv8pt5-25,Glaceon,25,Rare,120,Water,sv8pt5,,0.32,0.3
sv8pt5-31,Iron Hands ex,31,Double Rare,230,Lightning,sv8pt5,,0.66,
sv8pt5-32,Iron Thorns ex,32,Double Rare,230,Lightning,sv8pt5,,0.77,
sv8pt5-33,Espeon,33,Rare,110,Psychic,sv8pt5,,0.33,0.37
sv8pt5-35,Duskull,35,Common,60,Psychic,sv8pt5,0.21,,0.34
sv8pt5-15,Litleo,15,Common,70,Fire,sv8pt5,0.08,,0.13
sv8pt5-21,Seaking,21,Uncommon,110,Water,sv8pt5,0.14,,0.22
sv8pt5-30,Jolteon ex,30,Double Rare,260,Lightning,sv8pt5,,3.04,
sv8pt5-18,Slowpoke,18,Common,70,Water,sv8pt5,0.06,,0.17
sv8pt5-24,Suicune,24,Uncommon,120,Water,sv8pt5,0.14,,0.15
sv8pt5-26,Glaceon ex,26,Double Rare,270,Water,sv8pt5,,1.96,
sv8pt5-28,Pikachu ex,28,Double Rare,190,Lightning,sv8pt5,,1.8,
sv8pt5-16,Pyroar,16,Uncommon,120,Fire,sv8pt5,0.05,,0.1
sv8pt5-17,Hearthflame Mask Ogerpon ex,17,Double Rare,210,Fire,sv8pt5,,0.62,
sv8pt5-19,Slowking,19,Uncommon,130,Water,sv8pt5,0.07,,0.15
sv8pt5-20,Goldeen,20,Common,50,Water,sv8pt5,0.09,,0.2
sv8pt5-27,Wellspring Mask Ogerpon ex,27,Double Rare,210,Water,sv8pt5,,0.76,
sv8pt5-29,Jolteon,29,Rare,110,Lightning,sv8pt5,,0.31,0.28
sv8pt5-34,Espeon ex,34,Double Rare,270,Psychic,sv8pt5,,2.84,
sv8pt5-36,Dusclops,36,Common,90,Psychic,sv8pt5,0.21,,0.27
sv8pt5-38,Spritzee,38,Common,60,Psychic,sv8pt5,0.03,,0.1
sv8pt5-45,Fezandipiti,45,Rare,120,Psychic,sv8pt5,,0.15,0.2
sv8pt5-46,Iron Boulder,46,Rare,140,Psychic,sv8pt5,,0.08,0.15
sv8pt5-39,Aromatisse,39,Common,120,Psychic,sv8pt5,0.04,,0.21
sv8pt5-42,Scream Tail,42,Uncommon,90,Psychic,sv8pt5,0.04,,0.16
sv8pt5-43,Flutter Mane,43,Rare,90,Psychic,sv8pt5,,0.09,0.15
sv8pt5-41,Sylveon ex,41,Double Rare,270,Psychic,sv8pt5,,2.27,
sv8pt5-37,Dusknoir,37,Rare,160,Psychic,sv8pt5,,0.29,0.25
sv8pt5-40,Sylveon,40,Rare,120,Psychic,sv8pt5,,0.28,0.32
sv8pt5-44,Munkidori,44,Rare,110,Psychic,sv8pt5,,0.27,0.36
sv8pt5-49,Groudon,49,Rare,130,Fighting,sv8pt5,,0.15,0.17
sv8pt5-50,Riolu,50,Common,70,Fighting,sv8pt5,0.07,,0.17
sv8pt5-47,Larvitar,47,Common,70,Fighting,sv8pt5,0.06,,0.14
sv8pt5-48,Pupitar,48,Common,90,Fighting,sv8pt5,0.03,,0.11
sv8pt5-56,Sandy Shocks ex,56,Double Rare,220,Fighting,sv8pt5,,0.61,
sv8pt5-59,Umbreon,59,Rare,110,Darkness,sv8pt5,,0.33,0.38
sv8pt5-51,Lucario ex,51,Double Rare,260,Fighting,sv8pt5,,0.84,
sv8pt5-52,Hippopotas,52,Common,90,Fighting,sv8pt5,0.04,,0.08
sv8pt5-57,Okidogi,57,Rare,130,Fighting,sv8pt5,,0.14,0.18
sv8pt5-54,Bloodmoon Ursaluna,54,Rare,150,Fighting,sv8pt5,,0.19,0.18
sv8pt5-60,Umbreon ex,60,Double Rare,280,Darkness,sv8pt5,,5.64,
sv8pt5-61,Sneasel,61,Common,60,Darkness,sv8pt5,0.05,,0.12
sv8pt5-53,Hippowdon,53,Common,150,Fighting,sv8pt5,0.05,,0.13
sv8pt5-55,Great Tusk,55,Uncommon,140,Fighting,sv8pt5,0.04,,0.21
sv8pt5-58,Cornerstone Mask Ogerpon ex,58,Double Rare,210,Fighting,sv8pt5,,1.06,
sv8pt5-62,Houndour,62,Common,70,Darkness,sv8pt5,0.06,,0.14
sv8pt5-64,Tyranitar ex,64,Double Rare,340,Darkness,sv8pt5,,0.72,
sv8pt5-63,Houndoom,63,Common,120,Darkness,sv8pt5,0.1,,0.15
sv8pt5-65,Roaring Moon,65,Rare,140,Darkness,sv8pt5,,0.11,0.16
sv8pt5-66,Bronzor,66,Common,70,Metal,sv8pt5,0.02,,0.09
sv8pt5-67,Bronzong,67,Uncommon,130,Metal,sv8pt5,0.02,,0.11
sv8pt5-68,Heatran,68,Uncommon,130,Metal,sv8pt5,0.04,,0.14
sv8pt5-69,Duraludon,69,Common,130,Metal,sv8pt5,0.05,,0.18
sv8pt5-70,Archaludon,70,Rare,180,Metal,sv8pt5,,0.1,0.11
sv8pt5-71,Dreepy,71,Common,70,Dragon,sv8pt5,0.15,,0.21
sv8pt5-72,Drakloak,72,Common,90,Dragon,sv8pt5,0.17,,0.22
sv8pt5-73,Dragapult ex,73,Double Rare,320,Dragon,sv8pt5,,1.4,
sv8pt5-74,Eevee,74,Common,50,Colorless,sv8pt5,0.18,,0.22
sv8pt5-75,Eevee ex,75,Double Rare,200,Colorless,sv8pt5,,5.05,
sv8pt5-76,Snorlax ex,76,Double Rare,260,Colorless,sv8pt5,,1.29,
sv8pt5-78,Noctowl,78,Rare,100,Colorless,sv8pt5,,0.2,0.27
sv8pt5-79,Dunsparce,79,Common,60,Colorless,sv8pt5,0.18,,0.17
sv8pt5-77,Hoothoot,77,Common,80,Colorless,sv8pt5,0.06,,0.19
sv8pt5-81,Miltank,81,Common,130,Colorless,sv8pt5,0.1,,0.16
sv8pt5-83,Buneary,83,Common,60,Colorless,sv8pt5,0.03,,0.14
sv8pt5-80,Dudunsparce,80,Rare,140,Colorless,sv8pt5,,0.18,0.24
sv8pt5-82,Lugia ex,82,Double Rare,220,Colorless,sv8pt5,,1.2,
sv8pt5-84,Lopunny,84,Common,90,Colorless,sv8pt5,0.03,,0.16
sv8pt5-85,Fan Rotom,85,Common,70,Colorless,sv8pt5,0.21,,0.25
sv8pt5-86,Regigigas,86,Uncommon,160,Colorless,sv8pt5,0.11,,0.29
sv8pt5-87,Shaymin,87,Uncommon,70,Colorless,sv8pt5,0.05,,0.14
sv8pt5-89,Hawlucha,89,Uncommon,80,Colorless,sv8pt5,0.06,,0.15
sv8pt5-88,Furfrou,88,Common,100,Colorless,sv8pt5,0.04,,0.08
sv8pt5-90,Noibat,90,Common,60,Colorless,sv8pt5,0.07,,0.14
sv8pt5-91,Noivern ex,91,Double Rare,270,Colorless,sv8pt5,,0.6,
sv8pt5-92,Terapagos ex,92,Double Rare,230,Colorless,sv8pt5,,0.72,
sv8pt5-93,Amarys,93,Common,,,sv8pt5,0.07,,0.19
sv8pt5-94,Area Zero Underdepths,94,Uncommon,,,sv8pt5,0.19,,0.25
sv8pt5-97,Black Belt's Training,97,Common,,,sv8pt5,0.07,,0.14
sv8pt5-101,Buddy-Buddy Poffin,101,Uncommon,,,sv8pt5,0.28,,0.22
sv8pt5-98,Black Belt's Training,98,Common,,,sv8pt5,0.07,,0.12
sv8pt5-95,Binding Mochi,95,Uncommon,,,sv8pt5,0.17,,0.2
sv8pt5-96,Black Belt's Training,96,Common,,,sv8pt5,0.06,,0.18
sv8pt5-100,Briar,100,Uncommon,,,sv8pt5,0.11,,0.15
sv8pt5-99,Black Belt's Training,99,Common,,,sv8pt5,0.06,,0.08
sv8pt5-102,Bug Catching Set,102,Uncommon,,,sv8pt5,0.16,,0.22
sv8pt5-103,Carmine,103,Uncommon,,,sv8pt5,0.23,,0.24
sv8pt5-106,Earthen Vessel,106,Uncommon,,,sv8pt5,0.18,,0.27
sv8pt5-105,Crispin,105,Uncommon,,,sv8pt5,0.15,,0.26
sv8pt5-108,Festival Grounds,108,Uncommon,,,sv8pt5,0.12,,0.19
sv8pt5-112,Janine's Secret Art,112,Uncommon,,,sv8pt5,0.2,,0.16
sv8pt5-110,Glass Trumpet,110,Uncommon,,,sv8pt5,0.06,,0.2
sv8pt5-111,Haban Berry,111,Common,,,sv8pt5,0.04,,0.16
sv8pt5-104,Ciphermaniac's Codebreaking,104,Uncommon,,,sv8pt5,0.17,,0.23
sv8pt5-107,Explorer's Guidance,107,Uncommon,,,sv8pt5,0.1,,0.2
sv8pt5-109,Friends in Paldea,109,Common,,,sv8pt5,0.11,,0.16
sv8pt5-113,Kieran,113,Uncommon,,,sv8pt5,0.13,,0.17
sv8pt5-114,Lacey,114,Uncommon,,,sv8pt5,0.06,,0.15
sv8pt5-115,Larry's Skill,115,Common,,,sv8pt5,0.19,,0.22
sv8pt5-119,Prime Catcher,119,ACE SPEC Rare,,,sv8pt5,,0.61,
sv8pt5-116,Max Rod,116,ACE SPEC Rare,,,sv8pt5,,0.75,
sv8pt5-117,Maximum Belt,117,ACE SPEC Rare,,,sv8pt5,,0.5,
sv8pt5-118,Ogre's Mask,118,Uncommon,,,sv8pt5,0.05,,0.16
sv8pt5-120,Professor Sada's Vitality,120,Uncommon,,,sv8pt5,0.05,,0.13
sv8pt5-121,Professor Turo's Scenario,121,Uncommon,,,sv8pt5,0.15,,0.27
sv8pt5-122,Professor's Research,122,Common,,,sv8pt5,0.12,,0.19
sv8pt5-123,Professor's Research,123,Common,,,sv8pt5,0.08,,0.18
sv8pt5-124,Professor's Research,124,Common,,,sv8pt5,0.12,,0.23
sv8pt5-125,Professor's Research,125,Common,,,sv8pt5,0.07,,0.09
sv8pt5-126,Rescue Board,126,Uncommon,,,sv8pt5,0.04,,0.15
sv8pt5-127,Roto-Stick,127,Common,,,sv8pt5,0.13,,0.32
sv8pt5-128,Scoop Up Cyclone,128,ACE SPEC Rare,,,sv8pt5,,0.36,
sv8pt5-129,Sparkling Crystal,129,ACE SPEC Rare,,,sv8pt5,,0.45,
sv8pt5-131,Treasure Tracker,131,ACE SPEC Rare,,,sv8pt5,,0.34,
sv8pt5-130,Techno Radar,130,Uncommon,,,sv8pt5,0.03,,0.14
sv8pt5-135,Brassius,135,Ultra Rare,,,sv8pt5,,0.63,
sv8pt5-133,Atticus,133,Ultra Rare,,,sv8pt5,,0.73,
sv8pt5-134,Atticus,134,Ultra Rare,,,sv8pt5,,0.64,
sv8pt5-132,Amarys,132,Ultra Rare,,,sv8pt5,,0.65,
sv8pt5-137,Friends in Paldea,137,Ultra Rare,,,sv8pt5,,1.07,
sv8pt5-136,Eri,136,Ultra Rare,,,sv8pt5,,1.11,
sv8pt5-138,Giacomo,138,Ultra Rare,,,sv8pt5,,0.56,
sv8pt5-139,Larry's Skill,139,Ultra Rare,,,sv8pt5,,0.93,
sv8pt5-140,Mela,140,Ultra Rare,,,sv8pt5,,0.87,
sv8pt5-141,Ortega,141,Ultra Rare,,,sv8pt5,,0.6,
sv8pt5-142,Raifort,142,Ultra Rare,,,sv8pt5,,0.71,
sv8pt5-143,Tyme,143,Ultra Rare,,,sv8pt5,,0.51,
sv8pt5-144,Leafeon ex,144,Special Illustration Rare,270,Grass,sv8pt5,,289.03,
sv8pt5-145,Teal Mask Ogerpon ex,145,Special Illustration Rare,210,Grass,sv8pt5,,22.16,
sv8pt5-147,Ceruledge ex,147,Special Illustration Rare,270,Fire,sv8pt5,,95.48,
sv8pt5-146,Flareon ex,146,Special Illustration Rare,270,Fire,sv8pt5,,181.66,
sv8pt5-151,Palafin ex,151,Special Illustration Rare,340,Water,sv8pt5,,43.09,
sv8pt5-153,Jolteon ex,153,Special Illustration Rare,260,Lightning,sv8pt5,,173.75,
sv8pt5-148,Hearthflame Mask Ogerpon ex,148,Special Illustration Rare,210,Fire,sv8pt5,,19.87,
sv8pt5-150,Glaceon ex,150,Special Illustration Rare,270,Water,sv8pt5,,222.11,
sv8pt5-152,Wellspring Mask Ogerpon ex,152,Special Illustration Rare,210,Water,sv8pt5,,15.72,
sv8pt5-149,Vaporeon ex,149,Special Illustration Rare,280,Water,sv8pt5,,244.07,
sv8pt5-154,Iron Hands ex,154,Special Illustration Rare,230,Lightning,sv8pt5,,35.1,
sv8pt5-155,Espeon ex,155,Special Illustration Rare,270,Psychic,sv8pt5,,289.88,
sv8pt5-157,Iron Valiant ex,157,Special Illustration Rare,220,Psychic,sv8pt5,,46.3,
sv8pt5-156,Sylveon ex,156,Special Illustration Rare,270,Psychic,sv8pt5,,397.16,
sv8pt5-158,Iron Crown ex,158,Special Illustration Rare,220,Psychic,sv8pt5,,35.14,
sv8pt5-159,Sandy Shocks ex,159,Special Illustration Rare,220,Fighting,sv8pt5,,23.75,
sv8pt5-160,Cornerstone Mask Ogerpon ex,160,Special Illustration Rare,210,Fighting,sv8pt5,,16.12,
sv8pt5-162,Roaring Moon ex,162,Special Illustration Rare,230,Darkness,sv8pt5,,156.36,
sv8pt5-161,Umbreon ex,161,Special Illustration Rare,280,Darkness,sv8pt5,,1479.17,
sv8pt5-163,Pecharunt ex,163,Special Illustration Rare,190,Darkness,sv8pt5,,31.15,
sv8pt5-164,Gholdengo ex,164,Special Illustration Rare,260,Metal,sv8pt5,,41.67,
sv8pt5-165,Dragapult ex,165,Special Illustration Rare,320,Dragon,sv8pt5,,123.98,
sv8pt5-166,Raging Bolt ex,166,Special Illustration Rare,240,Dragon,sv8pt5,,64.81,
sv8pt5-167,Eevee ex,167,Special Illustration Rare,200,Colorless,sv8pt5,,188.01,
sv8pt5-168,Bloodmoon Ursaluna ex,168,Special Illustration Rare,260,Colorless,sv8pt5,,62.45,
sv8pt5-169,Terapagos ex,169,Special Illustration Rare,230,Colorless,sv8pt5,,34.89,
sv8pt5-170,Amarys,170,Special Illustration Rare,,,sv8pt5,,14.51,
sv8pt5-171,Crispin,171,Special Illustration Rare,,,sv8pt5,,40.16,
sv8pt5-176,Iron Leaves ex,176,Hyper Rare,220,Grass,sv8pt5,,5.32,
sv8pt5-174,Kieran,174,Special Illustration Rare,,,sv8pt5,,20.8,
sv8pt5-177,Teal Mask Ogerpon ex,177,Hyper Rare,210,Grass,sv8pt5,,7.77,
sv8pt5-178,Walking Wake ex,178,Hyper Rare,220,Water,sv8pt5,,6.92,
sv8pt5-180,Terapagos ex,180,Hyper Rare,230,Colorless,sv8pt5,,8.85,
sv8pt5-172,Drayton,172,Special Illustration Rare,,,sv8pt5,,17.32,
sv8pt5-173,Janine's Secret Art,173,Special Illustration Rare,,,sv8pt5,,26.58,
sv8pt5-175,Lacey,175,Special Illustration Rare,,,sv8pt5,,28.89,
sv8pt5-179,Pikachu ex,179,Hyper Rare,200,Lightning,sv8pt5,,58.84,
sv9-1,Caterpie,1,Common,50,Grass,sv9,0.04,,0.11
sv9-2,Metapod,2,Common,90,Grass,sv9,0.12,,0.2
sv9-3,Butterfree,3,Rare,120,Grass,sv9,,0.16,0.4
sv9-4,Paras,4,Common,70,Grass,sv9,0.06,,0.16
sv9-5,Parasect,5,Common,120,Grass,sv9,0.13,,0.16
sv9-6,Petilil,6,Common,50,Grass,sv9,0.06,,0.12
sv9-7,Lilligant,7,Common,110,Grass,sv9,0.12,,0.24
sv9-8,Maractus,8,Uncommon,110,Grass,sv9,0.04,,0.15
sv9-9,Karrablast,9,Common,60,Grass,sv9,0.11,,0.19
sv9-10,Foongus,10,Common,50,Grass,sv9,0.07,,0.14
sv9-11,Amoonguss ex,11,Double Rare,260,Grass,sv9,,0.66,
sv9-12,Shelmet,12,Common,70,Grass,sv9,0.05,,0.1
sv9-13,Accelgor,13,Uncommon,100,Grass,sv9,0.07,,0.11
sv9-14,Durant,14,Common,90,Grass,sv9,0.07,,0.15
sv9-15,Virizion,15,Uncommon,120,Grass,sv9,0.06,,0.3
sv9-16,Sprigatito,16,Common,60,Grass,sv9,0.09,,0.26
sv9-17,Floragato,17,Common,90,Grass,sv9,0.08,,0.16
sv9-18,Meowscarada,18,Rare,160,Grass,sv9,,0.24,0.39
sv9-19,Nymble,19,Common,50,Grass,sv9,0.03,,0.1
sv9-20,Magmar,20,Common,80,Fire,sv9,0.09,,0.19
sv9-21,Magmortar,21,Rare,130,Fire,sv9,,0.22,0.32
sv9-22,Torchic,22,Common,60,Fire,sv9,0.13,,0.21
sv9-23,Combusken,23,Uncommon,90,Fire,sv9,0.13,,0.14
sv9-24,Blaziken ex,24,Double Rare,320,Fire,sv9,,4.28,
sv9-25,Torkoal,25,Common,130,Fire,sv9,0.11,,0.19
sv9-26,N's Darumaka,26,Common,80,Fire,sv9,0.22,,0.26
sv9-27,N's Darmanitan,27,Uncommon,140,Fire,sv9,0.15,,0.35
sv9-28,Larvesta,28,Common,80,Fire,sv9,0.03,,0.1
sv9-29,Volcarona,29,Uncommon,140,Fire,sv9,0.05,,0.12
sv9-30,Reshiram ex,30,Double Rare,220,Fire,sv9,,0.67,
sv9-31,Volcanion ex,31,Double Rare,220,Fire,sv9,,0.67,
sv9-32,Articuno,32,Uncommon,110,Water,sv9,0.17,,0.57
sv9-33,Remoraid,33,Common,60,Water,sv9,0.08,,0.16
sv9-34,Octillery,34,Uncommon,110,Water,sv9,0.05,,0.32
sv9-35,Lotad,35,Common,60,Water,sv9,0.12,,0.19
sv9-36,Lombre,36,Common,90,Water,sv9,0.05,,0.11
sv9-37,Ludicolo,37,Rare,140,Water,sv9,,0.19,0.41
sv9-38,Wingull,38,Common,60,Water,sv9,0.05,,0.17
sv9-39,Pelipper,39,Uncommon,120,Water,sv9,0.03,,0.13
sv9-40,Wailmer,40,Common,130,Water,sv9,0.09,,0.16
sv9-41,Wailord,41,Rare,240,Water,sv9,,0.19,0.45
sv9-42,Regice,42,Uncommon,120,Water,sv9,0.08,,0.43
sv9-43,Veluza ex,43,Double Rare,210,Water,sv9,,0.6,
sv9-44,Alolan Geodude,44,Common,60,Lightning,sv9,0.09,,0.19
sv9-45,Alolan Graveler,45,Common,100,Lightning,sv9,0.08,,0.17
sv9-46,Alolan Golem,46,Uncommon,180,Lightning,sv9,0.09,,0.33
sv9-47,Iono's Voltorb,47,Common,70,Lightning,sv9,0.18,,0.19
sv9-48,Iono's Electrode,48,Uncommon,100,Lightning,sv9,0.15,,0.32
sv9-49,N's Joltik,49,Common,40,Lightning,sv9,0.11,,0.16
sv9-50,Togedemaru,50,Common,80,Lightning,sv9,0.05,,0.11
sv9-51,Tapu Koko ex,51,Double Rare,200,Lightning,sv9,,0.66,
sv9-52,Iono's Tadbulb,52,Common,60,Lightning,sv9,0.14,,0.18
sv9-53,Iono's Bellibolt ex,53,Double Rare,280,Lightning,sv9,,0.61,
sv9-54,Iono's Wattrel,54,Common,60,Lightning,sv9,0.19,,0.24
sv9-55,Iono's Kilowattrel,55,Rare,120,Lightning,sv9,,0.16,0.33
sv9-56,Lillie's Clefairy ex,56,Double Rare,190,Psychic,sv9,,2.09,
sv9-57,Alolan Marowak,57,Uncommon,120,Psychic,sv9,0.06,,0.18
sv9-58,Mr. Mime,58,Common,90,Psychic,sv9,0.05,,0.15
sv9-59,Shuppet,59,Common,60,Psychic,sv9,0.16,,0.13
sv9-60,Banette,60,Uncommon,90,Psychic,sv9,0.03,,0.28
sv9-61,Beldum,61,Common,60,Psychic,sv9,0.15,,0.22
sv9-62,Metang,62,Common,100,Psychic,sv9,0.13,,0.17
sv9-63,Metagross,63,Rare,170,Psychic,sv9,,0.19,0.7
sv9-64,N's Sigilyph,64,Common,110,Psychic,sv9,0.1,,0.14
sv9-65,Oricorio,65,Common,80,Psychic,sv9,0.11,,0.15
sv9-66,Lillie's Cutiefly,66,Common,30,Psychic,sv9,0.1,,0.13
sv9-67,Lillie's Ribombee,67,Rare,70,Psychic,sv9,,0.13,0.49
sv9-68,Lillie's Comfey,68,Common,70,Psychic,sv9,0.1,,0.14
sv9-69,Mimikyu ex,69,Double Rare,190,Psychic,sv9,,1.37,
sv9-70,Dhelmise,70,Common,130,Psychic,sv9,0.06,,0.16
sv9-71,Impidimp,71,Common,70,Psychic,sv9,0.04,,0.13
sv9-72,Morgrem,72,Common,90,Psychic,sv9,0.09,,0.15
sv9-73,Grimmsnarl,73,Uncommon,170,Psychic,sv9,0.07,,0.23
sv9-74,Milcery,74,Common,50,Psychic,sv9,0.08,,0.19
sv9-75,Alcremie ex,75,Double Rare,250,Psychic,sv9,,0.85,
sv9-76,Cubone,76,Common,70,Fighting,sv9,0.11,,0.24
sv9-77,Swinub,77,Common,70,Fighting,sv9,0.03,,0.13
sv9-78,Piloswine,78,Common,100,Fighting,sv9,0.09,,0.13
sv9-79,Mamoswine ex,79,Double Rare,340,Fighting,sv9,,0.67,
sv9-80,Larvitar,80,Common,70,Fighting,sv9,0.11,,0.17
sv9-81,Pupitar,81,Common,90,Fighting,sv9,0.13,,0.19
sv9-82,Regirock,82,Rare,130,Fighting,sv9,,0.15,0.38
sv9-83,Pancham,83,Common,60,Fighting,sv9,0.07,,0.14
sv9-84,Rockruff,84,Common,70,Fighting,sv9,0.15,,0.2
sv9-85,Lycanroc,85,Rare,120,Fighting,sv9,,0.17,0.46
sv9-86,Hop's Silicobra,86,Common,80,Fighting,sv9,0.08,,0.22
sv9-87,Hop's Sandaconda,87,Uncommon,140,Fighting,sv9,0.03,,0.28
sv9-88,Toedscool,88,Common,60,Fighting,sv9,0.14,,0.15
sv9-89,Toedscruel,89,Uncommon,130,Fighting,sv9,0.06,,0.32
sv9-90,Klawf,90,Uncommon,120,Fighting,sv9,0.05,,0.17
sv9-91,Koffing,91,Common,60,Darkness,sv9,0.08,,0.12
sv9-92,Weezing,92,Uncommon,130,Darkness,sv9,0.07,,0.4
sv9-93,Paldean Wooper,93,Common,60,Darkness,sv9,0.15,,0.18
sv9-94,Paldean Clodsire ex,94,Double Rare,280,Darkness,sv9,,0.71,
sv9-95,Tyranitar,95,Rare,190,Darkness,sv9,,0.19,0.79
sv9-96,N's Purrloin,96,Common,70,Darkness,sv9,0.15,,0.2
sv9-97,N's Zorua,97,Common,70,Darkness,sv9,0.27,,0.31
sv9-98,N's Zoroark ex,98,Double Rare,280,Darkness,sv9,,1.79,
sv9-99,Pangoro,99,Uncommon,140,Darkness,sv9,0.02,,0.12
sv9-100,Lokix,100,Uncommon,120,Darkness,sv9,0.07,,0.38
sv9-101,Bombirdier,101,Common,120,Darkness,sv9,0.13,,0.17
sv9-102,Escavalier,102,Uncommon,120,Metal,sv9,0.02,,0.15
sv9-103,N's Klink,103,Common,60,Metal,sv9,0.1,,0.13
sv9-104,N's Klang,104,Common,90,Metal,sv9,0.1,,0.14
sv9-105,N's Klinklang,105,Uncommon,160,Metal,sv9,0.11,,0.33
sv9-106,Galarian Stunfisk,106,Common,100,Metal,sv9,0.1,,0.13
sv9-107,Magearna,107,Rare,90,Metal,sv9,,0.16,0.37
sv9-108,Hop's Corviknight,108,Uncommon,170,Metal,sv9,0.1,,0.34
sv9-109,Cufant,109,Common,100,Metal,sv9,0.05,,0.18
sv9-110,Copperajah,110,Uncommon,190,Metal,sv9,0.06,,0.32
sv9-111,Hop's Zacian ex,111,Double Rare,230,Metal,sv9,,0.66,
sv9-112,Bagon,112,Common,70,Dragon,sv9,0.04,,0.14
sv9-113,Shelgon,113,Common,100,Dragon,sv9,0.11,,0.22
sv9-114,Salamence ex,114,Double Rare,320,Dragon,sv9,,0.78,
sv9-115,Druddigon,115,Common,120,Dragon,sv9,0.1,,0.14
sv9-116,N's Reshiram,116,Rare,130,Dragon,sv9,,0.22,0.76
sv9-117,Hop's Snorlax,117,Rare,150,Colorless,sv9,,0.28,0.64
sv9-118,Sentret,118,Common,60,Colorless,sv9,0.08,,0.15
sv9-119,Furret,119,Common,120,Colorless,sv9,0.09,,0.21
sv9-120,Dunsparce,120,Common,70,Colorless,sv9,0.26,,0.31
sv9-121,Dudunsparce ex,121,Double Rare,270,Colorless,sv9,,0.59,
sv9-122,Kecleon,122,Common,80,Colorless,sv9,0.15,,0.2
sv9-123,Tropius,123,Common,110,Colorless,sv9,0.05,,0.14
sv9-124,Audino,124,Common,110,Colorless,sv9,0.08,,0.18
sv9-125,Minccino,125,Common,70,Colorless,sv9,0.05,,0.12
sv9-126,Cinccino,126,Uncommon,100,Colorless,sv9,0.07,,0.35
sv9-127,Noibat,127,Common,60,Colorless,sv9,0.06,,0.2
sv9-128,Noivern,128,Rare,110,Colorless,sv9,,0.17,0.46
sv9-129,Komala,129,Common,100,Colorless,sv9,0.13,,0.18
sv9-130,Drampa,130,Common,120,Colorless,sv9,0.08,,0.13
sv9-131,Skwovet,131,Common,60,Colorless,sv9,0.04,,0.14
sv9-132,Greedent,132,Uncommon,120,Colorless,sv9,0.06,,0.3
sv9-133,Hop's Rookidee,133,Common,60,Colorless,sv9,0.06,,0.14
sv9-134,Hop's Corvisquire,134,Common,90,Colorless,sv9,0.06,,0.15
sv9-135,Hop's Wooloo,135,Common,70,Colorless,sv9,0.06,,0.11
sv9-136,Hop's Dubwool,136,Rare,120,Colorless,sv9,,0.16,0.35
sv9-137,Cramorant,137,Common,110,Colorless,sv9,0.05,,0.15
sv9-138,Hop's Cramorant,138,Uncommon,110,Colorless,sv9,0.15,,0.22
sv9-139,Lechonk,139,Common,70,Colorless,sv9,0.1,,0.2
sv9-140,Oinkologne,140,Uncommon,120,Colorless,sv9,0.07,,0.35
